tourney_id,tourney_name,tourney_date,match_num,winner_id,winner_name,winner_hand,winner_ioc,loser_id,loser_name,loser_hand,loser_ioc,score,round,tourney_year
2002-W-SL-USA-01A-2002,US Open,2002-08-26,41,200086,Magdalena Maleeva,R,BUL,200117,Kveta Peschke,R,CZE,6-3 3-6 7-5,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,42,200104,Emilie Loit,L,FRA,201085,Shinobu Asagoe,R,JPN,6-4 7-6(9),R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,43,200041,Amy Frazier,R,USA,200118,Virginia Ruano Pascual,R,ESP,6-3 6-3,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,44,200085,Ai Sugiyama,R,JPN,201341,Mi Ra Jeon,U,KOR,6-3 6-3,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,45,200046,Meghann Shaughnessy,R,USA,201295,Wynne Prakusya,R,INA,6-3 6-4,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,46,200049,Conchita Martinez,R,ESP,200123,Marlene Weingartner,R,GER,6-2 6-1,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,47,200122,Tina Pisnik,R,SLO,200708,Sandra Cacic,R,USA,6-2 6-2,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,48,200077,Jennifer Capriati,R,USA,201318,Bethanie Mattek Sands,R,USA,6-0 6-0,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,49,200652,Monica Seles,L,USA,201298,Zsofia Gubacsi,R,HUN,6-3 6-3,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,50,200078,Barbara Schwartz,L,AUT,200007,Silvija Talaja,R,CRO,6-4 4-6 6-2,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,51,201313,Yoon Jeong Cho,R,KOR,200027,Magui Serna,L,ESP,6-3 6-4,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,52,200107,Paola Suarez,R,ARG,200096,Mary Pierce,R,FRA,7-6(3) 6-3,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,53,200040,Anna Smashnova,R,ISR,201306,Marie Gaiane Mikaelian,R,SUI,7-6(1) 6-4,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,54,200064,Amanda Coetzer,R,RSA,201284,Tatiana Poutchek,R,BLR,7-6(3) 7-6(7),R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,55,201321,Antonella Serra Zanetti,R,ITA,200106,Angeles Montolio,R,ESP,1-6 6-2 6-4,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,56,200001,Martina Hingis,R,SUI,200126,Marissa Irvin,R,USA,6-3 5-7 6-4,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,57,200039,Chanda Rubin,R,USA,200754,Jill Craybas,R,USA,6-1 6-3,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,58,200090,Anca Barna,L,GER,201342,Alexandra Podkolzina,R,USA,6-1 6-2,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,59,201335,Myriam Casanova,R,SUI,200056,Jelena Kostanic Tosic,L,CRO,6-4 6-3,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,60,200020,Lisa Raymond,R,USA,200766,Jennifer Hopkins,R,USA,6-4 6-3,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,61,200032,Barbara Schett,R,AUT,200084,Asa Carlsson,R,SWE,6-3 6-2,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,62,201310,Martina Muller,R,GER,201343,Maret Ani,R,EST,6-2 6-2,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,63,200008,Alicia Molik,R,AUS,200114,Patricia Wartusch,R,AUT,6-4 6-0,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,64,200748,Venus Williams,R,USA,200002,Mirjana Lucic,R,CRO,6-0 6-0,R128,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,65,200033,Serena Williams,R,USA,201336,Dinara Safina,R,RUS,6-0 6-1,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,66,200109,Nathalie Dechy,R,FRA,201204,Iroda Tulyaganova,R,UZB,6-1 3-6 7-6(1),R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,67,201083,Daja Bedanova,R,CZE,200048,Elena Likhovtseva,R,RUS,7-6(2) 2-6 6-3,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,68,200772,Anastasia Myskina,R,RUS,200044,Denisa Chladkova,R,CZE,3-6 7-5 6-1,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,69,201290,Daniela Hantuchova,R,SVK,200043,Virginie Razzano,R,FRA,6-3 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,70,200723,Iva Majoli,R,CRO,200011,Katarina Srebotnik,R,SLO,6-4 6-4,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,71,201338,Bea Bielik,R,USA,200009,Tamarine Tanasugarn,R,THA,6-4 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,72,200003,Justine Henin,R,BEL,200072,Cara Black,R,ZIM,6-3 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,73,200128,Lindsay Davenport,R,USA,200015,Petra Mandula,R,HUN,6-4 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,74,201294,Marion Bartoli,R,FRA,200709,Rossana De Los Rios,R,PAR,3-6 6-2 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,75,201320,Svetlana Kuznetsova,R,RUS,200697,Janette Husarova,R,SVK,2-6 6-3 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,76,200700,Silvia Farina Elia,R,ITA,200042,Els Callens,R,BEL,6-2 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,77,201212,Francesca Schiavone,R,ITA,200108,Elena Dementieva,R,RUS,7-6(7) 6-3,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,78,200063,Tatiana Panova,R,RUS,200110,Fabiola Zuluaga,R,COL,5-7 7-5 6-4,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,79,200773,Stephanie Foretz Gacon,R,FRA,201327,Angelique Widjaja,R,INA,7-5 6-1,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,80,200764,Elena Bovina,R,RUS,200120,Jelena Dokic,R,AUS,6-3 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,81,200079,Kim Clijsters,R,BEL,201087,Mashona Washington,R,USA,6-1 7-6(1),R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,82,201329,Vera Zvonareva,R,RUS,200098,Henrieta Nagyova,R,SVK,6-1 6-0,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,83,200067,Patty Schnyder,L,SUI,201292,Martina Sucha,R,SVK,6-3 6-3,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,84,200065,Amelie Mauresmo,R,FRA,200066,Cristina Torrens Valero,R,ESP,7-6(3) 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,85,200086,Magdalena Maleeva,R,BUL,200104,Emilie Loit,L,FRA,4-6 6-3 7-5,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,86,200041,Amy Frazier,R,USA,200085,Ai Sugiyama,R,JPN,6-4 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,87,200046,Meghann Shaughnessy,R,USA,200049,Conchita Martinez,R,ESP,6-3 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,88,200077,Jennifer Capriati,R,USA,200122,Tina Pisnik,R,SLO,6-4 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,89,200652,Monica Seles,L,USA,200078,Barbara Schwartz,L,AUT,1-6 7-6(5) 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,90,201313,Yoon Jeong Cho,R,KOR,200107,Paola Suarez,R,ARG,6-4 6-4,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,91,200064,Amanda Coetzer,R,RSA,200040,Anna Smashnova,R,ISR,6-2 6-4,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,92,200001,Martina Hingis,R,SUI,201321,Antonella Serra Zanetti,R,ITA,6-4 6-1,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,93,200039,Chanda Rubin,R,USA,200090,Anca Barna,L,GER,6-4 6-1,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,94,200020,Lisa Raymond,R,USA,201335,Myriam Casanova,R,SUI,6-4 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,95,201310,Martina Muller,R,GER,200032,Barbara Schett,R,AUT,5-7 6-2 7-5,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,96,200748,Venus Williams,R,USA,200008,Alicia Molik,R,AUS,6-1 6-2,R64,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,97,200033,Serena Williams,R,USA,200109,Nathalie Dechy,R,FRA,6-1 6-1,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,98,201083,Daja Bedanova,R,CZE,200772,Anastasia Myskina,R,RUS,6-3 3-6 6-2,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,99,201290,Daniela Hantuchova,R,SVK,200723,Iva Majoli,R,CRO,6-3 6-1,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,100,200003,Justine Henin,R,BEL,201338,Bea Bielik,R,USA,7-5 6-1,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,101,200128,Lindsay Davenport,R,USA,201294,Marion Bartoli,R,FRA,6-3 6-1,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,102,200700,Silvia Farina Elia,R,ITA,201320,Svetlana Kuznetsova,R,RUS,6-2 6-3,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,103,201212,Francesca Schiavone,R,ITA,200063,Tatiana Panova,R,RUS,3-6 6-4 6-3,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,104,200764,Elena Bovina,R,RUS,200773,Stephanie Foretz Gacon,R,FRA,6-2 5-7 7-5,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,105,200079,Kim Clijsters,R,BEL,201329,Vera Zvonareva,R,RUS,1-6 7-5 6-4,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,106,200065,Amelie Mauresmo,R,FRA,200067,Patty Schnyder,L,SUI,6-1 6-4,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,107,200041,Amy Frazier,R,USA,200086,Magdalena Maleeva,R,BUL,3-6 6-2 6-2,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,108,200077,Jennifer Capriati,R,USA,200046,Meghann Shaughnessy,R,USA,6-2 6-2,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,109,200652,Monica Seles,L,USA,201313,Yoon Jeong Cho,R,KOR,6-1 5-7 6-3,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,110,200001,Martina Hingis,R,SUI,200064,Amanda Coetzer,R,RSA,6-3 6-4,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,111,200039,Chanda Rubin,R,USA,200020,Lisa Raymond,R,USA,7-6(2) 6-4,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,112,200748,Venus Williams,R,USA,201310,Martina Muller,R,GER,6-1 6-2,R32,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,113,200033,Serena Williams,R,USA,201083,Daja Bedanova,R,CZE,6-1 6-1,R16,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,114,201290,Daniela Hantuchova,R,SVK,200003,Justine Henin,R,BEL,6-1 3-6 7-6(4),R16,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,115,200128,Lindsay Davenport,R,USA,200700,Silvia Farina Elia,R,ITA,6-3 6-1,R16,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,116,200764,Elena Bovina,R,RUS,201212,Francesca Schiavone,R,ITA,7-6(4) 6-4,R16,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,117,200065,Amelie Mauresmo,R,FRA,200079,Kim Clijsters,R,BEL,4-6 6-3 7-5,R16,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,118,200077,Jennifer Capriati,R,USA,200041,Amy Frazier,R,USA,6-1 6-3,R16,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,119,200652,Monica Seles,L,USA,200001,Martina Hingis,R,SUI,6-4 6-2,R16,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,120,200748,Venus Williams,R,USA,200039,Chanda Rubin,R,USA,6-2 4-6 7-5,R16,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,121,200033,Serena Williams,R,USA,201290,Daniela Hantuchova,R,SVK,6-2 6-2,QF,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,122,200128,Lindsay Davenport,R,USA,200764,Elena Bovina,R,RUS,3-6 6-0 6-2,QF,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,123,200065,Amelie Mauresmo,R,FRA,200077,Jennifer Capriati,R,USA,4-6 7-6(5) 6-3,QF,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,124,200748,Venus Williams,R,USA,200652,Monica Seles,L,USA,6-2 6-3,QF,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,125,200033,Serena Williams,R,USA,200128,Lindsay Davenport,R,USA,6-3 7-5,SF,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,126,200748,Venus Williams,R,USA,200065,Amelie Mauresmo,R,FRA,6-3 5-7 6-4,SF,2002
2002-W-SL-USA-01A-2002,US Open,2002-08-26,127,200033,Serena Williams,R,USA,200748,Venus Williams,R,USA,6-4 6-3,F,2002
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,1,200033,Serena Williams,R,USA,200094,Barbara Rittner,R,GER,6-2 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,2,201306,Marie Gaiane Mikaelian,R,SUI,201327,Angelique Widjaja,R,INA,6-3 4-6 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,3,200032,Barbara Schett,R,AUT,201352,Akiko Morigami,R,JPN,4-6 6-4 6-0,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,4,201302,Clarisa Fernandez,L,ARG,200096,Mary Pierce,R,FRA,6-2 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,5,200046,Meghann Shaughnessy,R,USA,201320,Svetlana Kuznetsova,R,RUS,3-6 7-5 11-9,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,6,200025,Ludmila Cervanova,R,SVK,200042,Els Callens,R,BEL,7-6(4) 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,7,200050,Sandra Kleinova,R,CZE,201312,Sarah Taylor,R,USA,6-3 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,8,200085,Ai Sugiyama,R,JPN,200118,Virginia Ruano Pascual,R,ESP,4-6 6-4 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,9,201290,Daniela Hantuchova,R,SVK,200121,Alina Jidkova,R,RUS,2-6 6-0 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,10,201315,Ashley Harkleroad,R,USA,201323,Saori Obata,L,JPN,6-4 6-2,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,11,200027,Magui Serna,L,ESP,201345,Maria Sharapova,R,RUS,6-3 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,12,200040,Anna Smashnova,R,ISR,201301,Camille Pin,R,FRA,6-1 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,13,200104,Emilie Loit,L,FRA,200048,Elena Likhovtseva,R,RUS,6-3 6-2,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,14,200110,Fabiola Zuluaga,R,COL,200009,Tamarine Tanasugarn,R,THA,6-0 6-2,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,15,200111,Lina Krasnoroutskaya,R,RUS,200754,Jill Craybas,R,USA,6-1 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,16,200065,Amelie Mauresmo,R,FRA,200043,Virginie Razzano,R,FRA,6-3 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,17,200003,Justine Henin,R,BEL,200114,Patricia Wartusch,R,AUT,6-3 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,18,200056,Jelena Kostanic Tosic,L,CRO,201077,Sophie Lefevre,R,FRA,7-5 6-7(5) 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,19,200773,Stephanie Foretz Gacon,R,FRA,201356,Eva Birnerova,R,CZE,6-4 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,20,200720,Dally Randriantefy,R,MAD,200083,Alexandra Stevenson,R,USA,6-3 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,21,200067,Patty Schnyder,L,SUI,201357,Virginie Pichet,R,FRA,6-1 6-0,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,22,200770,Stephanie Cohen Aloro,R,FRA,201358,Natalia Gussoni,R,ARG,6-1 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,23,200060,Tathiana Garbin,R,ITA,201289,Christina Wheeler,R,AUS,6-4 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,24,201305,Eleni Daniilidou,R,GRE,200036,Nicole Pratt,R,AUS,6-4 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,25,200772,Anastasia Myskina,R,RUS,201336,Dinara Safina,R,RUS,6-2 6-2,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,26,200015,Petra Mandula,R,HUN,200777,Marta Marrero,R,ESP,6-2 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,27,201355,Flavia Pennetta,R,ITA,201359,Amandine Dulon,R,FRA,6-4 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,28,200020,Lisa Raymond,R,USA,201085,Shinobu Asagoe,R,JPN,6-1 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,29,201281,Laura Granville,R,USA,200031,Meilen Tu,R,USA,1-6 6-1 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,30,200723,Iva Majoli,R,CRO,201313,Yoon Jeong Cho,R,KOR,4-6 7-5 6-0,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,31,200072,Cara Black,R,ZIM,201335,Myriam Casanova,R,SUI,6-4 4-6 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,32,200039,Chanda Rubin,R,USA,200098,Henrieta Nagyova,R,SVK,6-2 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,33,200077,Jennifer Capriati,R,USA,200682,Joannette Kruger,R,RSA,6-2 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,34,201294,Marion Bartoli,R,FRA,200709,Rossana De Los Rios,R,PAR,6-3 6-0,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,35,201360,Julia Vakulenko,R,UKR,200066,Cristina Torrens Valero,R,ESP,6-1 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,36,201212,Francesca Schiavone,R,ITA,201361,Julia Schruff,R,GER,3-6 6-3 6-2,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,37,200011,Katarina Srebotnik,R,SLO,200064,Amanda Coetzer,R,RSA,6-2 4-6 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,38,200126,Marissa Irvin,R,USA,201308,Maria Elena Camerin,R,ITA,7-6(4) 2-6 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,39,200007,Silvija Talaja,R,CRO,200697,Janette Husarova,R,SVK,6-2 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,40,200069,Nadia Petrova,R,RUS,200652,Monica Seles,L,USA,6-4 6-0,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,41,200035,Maria Sanchez Lorenzo,R,ESP,200108,Elena Dementieva,R,RUS,6-3 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,42,201297,Maja Matevzic,L,SLO,200090,Anca Barna,L,GER,5-7 7-5 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,43,200044,Denisa Chladkova,R,CZE,201362,Anais Laurendon,R,FRA,6-0 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,44,201329,Vera Zvonareva,R,RUS,201310,Martina Muller,R,GER,6-1 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,45,200700,Silvia Farina Elia,R,ITA,200751,Conchita Martinez Granados,R,ESP,6-0 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,46,201334,Zuzana Ondraskova,R,CZE,201326,Bahia Mouhtassine,R,MAR,6-1 6-2,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,47,200103,Evie Dominikovic,R,AUS,201331,Iveta Benesova,L,CZE,6-0 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,48,200748,Venus Williams,R,USA,200749,Samantha Reeves,R,USA,6-2 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,49,200128,Lindsay Davenport,R,USA,201295,Wynne Prakusya,R,INA,6-2 6-0,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,50,201204,Iroda Tulyaganova,R,UZB,201321,Antonella Serra Zanetti,R,ITA,6-2 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,51,200061,Gala Leon Garcia,L,ESP,201363,Gisela Dulko,R,ARG,6-4 4-6 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,52,200109,Nathalie Dechy,R,FRA,201354,Libuse Prusova,R,CZE,6-3 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,53,200049,Conchita Martinez,R,ESP,201309,Tatiana Perebiynis,R,UKR,6-2 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,54,200022,Emmanuelle Gagliardi,R,SUI,201284,Tatiana Poutchek,R,BLR,6-1 6-7(2) 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,55,200122,Tina Pisnik,R,SLO,201344,Klara Koukalova,R,CZE,7-6(3) 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,56,200120,Jelena Dokic,R,AUS,201333,Angelika Roesch,R,GER,6-4 6-4,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,57,200086,Magdalena Maleeva,R,BUL,200008,Alicia Molik,R,AUS,6-3 3-6 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,58,201078,Eugenia Kulikovskaya,L,RUS,201299,Celine Beigbeder,U,FRA,6-4 6-2,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,59,200010,Rita Grande,R,ITA,201207,Ansley Cargill,R,USA,6-3 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,60,200764,Elena Bovina,R,RUS,201364,Tatiana Golovin,R,FRA,6-4 6-1,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,61,200107,Paola Suarez,R,ARG,201365,Edina Gallovits Hall,R,ROU,6-1 6-0,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,62,200125,Corina Morariu,R,USA,201083,Daja Bedanova,R,CZE,4-6 7-5 6-3,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,63,200123,Marlene Weingartner,R,GER,200729,Lindsay Lee Waters,R,USA,6-2 7-5,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,64,200079,Kim Clijsters,R,BEL,200041,Amy Frazier,R,USA,6-2 6-0,R128,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,65,200033,Serena Williams,R,USA,201306,Marie Gaiane Mikaelian,R,SUI,6-3 6-2,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,66,200032,Barbara Schett,R,AUT,201302,Clarisa Fernandez,L,ARG,6-4 5-7 6-1,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,67,200046,Meghann Shaughnessy,R,USA,200025,Ludmila Cervanova,R,SVK,6-3 7-6(5),R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,68,200085,Ai Sugiyama,R,JPN,200050,Sandra Kleinova,R,CZE,7-5 6-0,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,69,201315,Ashley Harkleroad,R,USA,201290,Daniela Hantuchova,R,SVK,7-6(2) 4-6 9-7,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,70,200027,Magui Serna,L,ESP,200040,Anna Smashnova,R,ISR,6-4 3-6 6-3,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,71,200110,Fabiola Zuluaga,R,COL,200104,Emilie Loit,L,FRA,7-6(6) 1-6 9-7,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,72,200065,Amelie Mauresmo,R,FRA,200111,Lina Krasnoroutskaya,R,RUS,6-1 6-2,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,73,200003,Justine Henin,R,BEL,200056,Jelena Kostanic Tosic,L,CRO,6-2 6-2,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,74,200720,Dally Randriantefy,R,MAD,200773,Stephanie Foretz Gacon,R,FRA,6-2 6-1,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,75,200067,Patty Schnyder,L,SUI,200770,Stephanie Cohen Aloro,R,FRA,6-3 7-6(4),R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,76,201305,Eleni Daniilidou,R,GRE,200060,Tathiana Garbin,R,ITA,6-0 4-6 6-2,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,77,200015,Petra Mandula,R,HUN,200772,Anastasia Myskina,R,RUS,6-3 6-4,R64,2003
2003-W-SL-FRA-01A-2003,Roland Garros,2003-05-26,78,201355,Flavia Pennetta,R,ITA,200020,Lisa Raymond,R,USA,6-3 7-6(3),R64,2003
